id,title,tags,cluster
425694,Chaar Sahibzaade: Rise of Banda Singh Bahadur,"Animation, History, Action, Adventure, Family, Om Puri, Harry Baweja, Pawan Kalra, Harry Baweja",7
425909,Ghostbusters: Afterlife,"Fantasy, Comedy, Adventure, Science Fiction, Danielle Kennedy, Dan Aykroyd, Paulina Alexis, Jason Reitman",4
425942,Black Snow,"Mystery, Drama, Crime, Thriller, Biel Montoro, Mikel Iglesias, Liah O'Prey, Martín Hodara",2
426030,Finding Your Feet,"Comedy, Drama, Family, Music, Romance, Indra Ové, Imelda Staunton, Celia Imrie, Richard Loncraine",6
426063,Nosferatu,"Horror, Fantasy, Jan Filipenský, Ralph Ineson, Emma Corrin, Robert Eggers",3
426230,Band Aid,"Comedy, Drama, Music, Nilu Gacek, Colin Hanks, Hannah Simone, Zoe Lister-Jones",6
426338,Holy Camp!,"Comedy, Romance, Belén Cuesta, Nuria Herrero, Víctor Elías, Javier Calvo, Javier Ambrossi",6
426426,Roma,"Drama, José Luis López Gómez, Kjartan Halvorsen, Verónica García, Alfonso Cuarón",3
426543,The Nutcracker and the Four Realms,"Fantasy, Adventure, Family, Ocean Navarro, James Butcher, Charles Streeter, Lasse Hallström, Joe Johnston",7
426558,Force 2,"Action, Adventure, Crime, Narendra Jha, Boman Irani, Adil Hussain, Abhinay Deo",1
426563,Holmes & Watson,"Comedy, Mystery, Crime, Martyn Mayger, Kenneth Hadley, Sadie Newman, Etan Cohen",6
426613,The Miseducation of Cameron Post,"Drama, Phoebe Camara, Chloë Grace Moretz, Gina DeLong, Desiree Akhavan",3
427008,The Mountain II,"War, Drama, Eylül Arular, Açelya Özcan, Emir Benderlioğlu, Alper Çağlar",3
427036,A Family On Edge,"Adventure, Crime, Drama, Family, Romance, Thriller, Lamont Lankford, Darlene Huff, Da Kidd Half, Hakim Robinson, Bruce Locke",0
427641,Rampage,"Action, Adventure, Science Fiction, Alan Boell, Pete Burris, Breanne Hill, Brad Peyton",4
427900,Home Again,"Comedy, Drama, Romance, Reese Witherspoon, Paige Spara, Lola Flanery, Hallie Meyers-Shyer",6
428045,Iron Mask,"Action, Adventure, Family, Fantasy, Aleksandr Tsyoma, Evgeniya Shipova, Jason Flemyng, Oleg Stepchenko",1
428078,Mortal Engines,"Adventure, Science Fiction, Sophie Cox, Simbarashe Matshe, Kahn West, Christian Rivers",4
428272,My Killer,"Mystery, Thriller, Galina Tikhonova, Dmitry Trofimov, Vyacheslav Lavernov, Kostas Marsan",3
428449,A Ghost Story,"Drama, Fantasy, Mystery, Romance, Savanna Sears, Rachel Ballard, Scooter Walsh, David Lowery",0
428495,The Nile Hilton Incident,"Thriller, Drama, Crime, Slimane Dazi, Ahmed Abdelhamid Hefny, Mari Malek, Tarik Saleh",2
428642,Ezra,"Horror, Thriller, Thara Kalyan, Babu Antony, Rajesh Sharma, Jay K",3
428658,The Great Father,"Action, Crime, Mystery, Deepak Parambol, Sneha, Sohan Seenulal, Haneef Adeni",2
428741,1971: Beyond Borders,"Drama, War, Sudheer Karamana, Meghanathan, Krishna Prasad, Major Ravi",3
428836,Ophelia,"Drama, Romance, History, Josephine Oniyama, Lenka Olšanová, Ivo Hanel, Claire McCarthy",0
428868,Lulu the Movie,"Comedy, Suhaimi Yusof, Leon Jay Williams, Glenn Ong, Michelle Chong",6
429189,Wonder Wheel,"Drama, Romance, Tommy Nohilly, Amelie McKendry, Jack Gore, Woody Allen",0
429197,Vice,"Comedy, Drama, History, Alison Pill, Alex Kingi, Grace Rowe, Adam McKay",6
429200,Good Time,"Crime, Thriller, Drama, Edgar Morais, Christopher Kirk, Benny Safdie, Benny Safdie, Josh Safdie",2
429202,Vox Lux,"Drama, Music, Meg Gibson, Jesse Marchant, Maceo Oliver, Brady Corbet",3
429203,The Old Man & the Gun,"Comedy, Crime, Drama, Robert Redford, Kevin McClatchy, Clara Harris, David Lowery",6
429300,Adrift,"Thriller, Romance, Adventure, Tami Ashcraft, Sam Claflin, Siale Tunoka, Baltasar Kormákur",1
429351,12 Strong,"War, Drama, Action, History, Tommy Truex, Yasmine Aker, Ali Olomi, Nicolai Fuglsig",3
429416,The Jesus Rolls,"Comedy, Crime, Drama, Jon Hamm, Charles Prendergast, Gloria Reuben, John Turturro",6
429422,Capone,"Crime, Drama, Mason Rozas, Josh Trank, Tom Hardy, Josh Trank",3
429450,Pandora,"Thriller, Drama, Action, Yoo Seung-mok, Jo Han-chul, Lee Kyung-young, Park Jung-woo",2
429458,In the Forest of Huckybucky,"Animation, Family, Music, Andreas Alnes, Wenche Myhre, Eira Elise Øveraas, Rasmus A. Sivertsen",7
429471,Captive State,"Science Fiction, Action, Adventure, Thriller, Greg Nicotero, Lawrence Grimm, mgk, Rupert Wyatt",4
429476,Hell Fest,"Horror, Thriller, Courtney Dietz, Kevin Galbraith, Markus Silbiger, Gregory Plotkin",3
429617,Spider-Man: Far From Home,"Action, Adventure, Science Fiction, Jan-Paul Buijs, Brendan Murphy, Joseph Long, Jon Watts",4
429645,The Fight Within,"Action, Romance, Travis Crim, Randy Fuller, Bo Hartley Warren, Michael William Gordon",0
429733,Mayhem,"Action, Comedy, Horror, Dallas Roberts, Claire Dellamar, Lucy Chappell, Joe Lynch",6
429771,D'Unbelievables One Hell of a Do,"Adventure, Comedy, Drama, Family, Music, TV Movie, Jon Kenny, Pat Shortt, Tommy McArdle",7
430040,The Hurricane Heist,"Action, Adventure, Crime, Thriller, Keith D. Evans, Melissa Bolona, Christian Contreras, Rob Cohen",2
430155,Coma,"Science Fiction, Adventure, Action, Sergey Gilev, Rostislav Gulbis, Polina Kuzminskaya, Nikita Argunov",4
430231,The Endless,"Science Fiction, Horror, Thriller, Justin Benson, Tate Ellington, Josh Higgins, Justin Benson, Aaron Moorhead",4
430259,Fukri,"Comedy, Family, Nirmal Palazhi, Jayasurya, Jennifer Antony, Siddique",7
430263,"Have Fun, Vasya!","Comedy, Olga Lebedeva, Ekaterina Kabak, Svetlana Stepankovskaya, Roman Karimov",6
430424,See You Up There,"Drama, Crime, War, Niels Arestrup, Frans Boyer, Mathieu Naert, Albert Dupontel",3
430474,Deep,"Animation, Family, Adventure, Lewis Macleod, Lindsey Alena, William Salyers, Julio Soto Gurpide",7
430521,Take Off,"Drama, Thriller, War, Devi Ajith, Rony David Raj, Rukhsar Rehman, Mahesh Narayanan",3
430727,303 Squadron,"War, Drama, History, Piotr Adamczyk, Anna Prus, Christoph Rurka, Denis Delić",3
430759,Finn & the Sea of Noise,"Comedy, Drama, Claire Coppi, Kyle Dodge, Abbas Salem, Ryan Ohm",6
431017,Let the Sunshine In,"Comedy, Drama, Romance, Julien Meunier, Laurent Grévill, Tania de Montaigne, Claire Denis",6
431435,Blockbuster,"Comedy, Crime, Svetlana Ustinova, Sergey Epishev, Mariya Shalaeva, Roman Volobuev",6
431491,Bodied,"Drama, Comedy, Music, Rory Uphold, Jin Maley, Ili Ray, Joseph Kahn",6
431530,A Bad Moms Christmas,"Comedy, Kristen Bell, Wanda Sykes, Jay Hernandez, Jon Lucas, Scott Moore",6
431580,Abominable,"Family, Animation, Adventure, Comedy, Trevor Devall, Albert Tsai, Rupert Gregson-Williams, Jill Culton",7
431693,Spies in Disguise,"Animation, Action, Adventure, Comedy, Family, William-Christopher Stephens, Rashida Jones, Daniel Booko, Troy Quane, Nick Bruno",7
432068,C'est la vie!,"Comedy, Gabriel Naccache, Gilles Lellouche, Hélène Vincent, Éric Toledano, Olivier Nakache",6
432165,The Pagan King,"History, Adventure, Action, Artūrs Skrastiņš, Ivo Martinsons, James Bloor, Aigars Grauba",1
432301,Chappaquiddick,"History, Drama, Thriller, Taylor Nichols, Vincent Tycer, A.J. Accardi, John Curran",3
432527,Padmaavat,"Drama, History, Romance, Qutee Negpal, Anuj Khurana, Akshay Sharma, Sanjay Leela Bhansali",0
432583,Jomonte Suvisheshangal,"Comedy, Drama, Family, Ashvin Mathew, Vinu Mohan, Dulquer Salmaan, Sathyan Anthikad",6
432602,An Inconvenient Sequel: Truth to Power,"Documentary, Dick Cheney, Bill Clinton, Narendra Modi, Jon Shenk, Bonni Cohen",3
432641,Valley of Bones,"Western, Crime, Thriller, Maddisyn Carter, Muse Watson, Mason Mahay, Dan Glaser",2
433327,Kirik Party,"Comedy, Drama, Raaghu Raamanakoppa, Rakshit Shetty, Ashwin Rao Pallaki, Rishab Shetty",6
433356,The Ottoman Lieutenant,"Romance, Drama, War, Brian Caspe, Ara Woland, Ayse Eldek, Joseph Ruben",0
433694,Sgt. Stubby: An American Hero,"Animation, Adventure, Family, History, War, Helena Bonham Carter, Jordan Beck, Gérard Depardieu, Richard Lanni",7
433808,The Ritual,"Horror, Thriller, Mystery, Kerri McLean, Robert James-Collier, Jacob James Beswick, David Bruckner",3
434119,Confidential Assignment,"Action, Drama, Park Hyeong-su, Hyun Bin, Lee Yi-kyung, Kim Sung-hoon",3
434245,The Stronghold,"Action, Adventure, Comedy, Family, Fantasy, History, Yeva Kosheva, Slava Krasovska, Alexander Komarov, Yuriy Kovalyov",7
434273,Mr. Stein Goes Online,"Romance, Drama, Comedy, Fanny Valette, Philippe Chaine, Camille Grosjean, Stéphane Robelin",6
434355,Taxi 5,"Action, Comedy, Ichem Bougheraba, Sabrina Ouazani, Bernard Farcy, Franck Gastambide",6
434358,Belle and Sebastian 3: The Last Chapter,"Adventure, Family, André Penvern, Marty Berreby, Brice Goldschmidt, Clovis Cornillac",7
434395,Gautamiputra Satakarni,"History, Drama, Action, Tanikella Bharani, Subhalekha Sudhakar, Ravi Prakash, Radha Krishna Jagarlamudi",3
434555,The Possession of Hannah Grace,"Horror, Drama, Shawn Fitzgibbon, Gijs Scholten van Aschat, Steven Weisz, Diederik Van Rooijen",3
434884,Malapata,"Comedy, Luís de Matos, Mário Bomba, Diogo Morgado, Diogo Morgado",6
435029,Sarvann,"Comedy, Action, Adventure, Family, Simi Chahal, Amrinder Gill, Ranjit Bawa, Amberdeep Singh, Karaan Guliani",7
435410,Shatamanam Bhavati,"Drama, Family, Sithara, Anupama Parameswaran, Ravi Prakash, Satish Vegesna",3
435577,The 12th Man,"War, Drama, Marie Blokhus, Sigurd Heine Krogh, Thomas Gullestad, Harald Zwart",3
435586,Der letzte Auftrag,"Music, Thriller, Pia Constantin, María García Lora, Martha Lipke, José Hidalgo",3
435615,Possessor,"Horror, Thriller, Science Fiction, Sean Bean, Gage Graham-Arbuthnot, Hanneke Talbot, Brandon Cronenberg",4
435701,Fang,"Horror, Thriller, Erika Cronenbroeck, Ines Miermeister, José Hidalgo, José Hidalgo",3
435800,Journey to the West: The Demons Strike Back,"Adventure, Fantasy, Action, Zhang Yixin, Mei'e Zhang, Dong Chengpeng, Tsui Hark",1
435901,About Love,"Romance, Drama, Thriller, Ernst Romanov, Olga Yakovleva, Svetlana Khomich, Vladimir Bortko",0
436270,Black Adam,"Action, Adventure, Science Fiction, Tonea Stewart, Ben Jenkin, Djimon Hounsou, Jaume Collet-Serra",4
436288,Tyler Perry's Madea on the Run - The Play,"Comedy, Drama, Claudette Ortiz, Maurice Lauchner, David Stewart, Tyler Perry",6
436391,The Battleship Island,"Action, History, Drama, War, Lee Kyung-young, Ki Jin-woo, Kim Bo-yoon, Ryoo Seung-wan",3
436830,Gold,"Adventure, History, Drama, Action, Alejandro Pantani, Óscar Jaenada, Jon Rod, Agustín Díaz Yanes",1
436969,The Suicide Squad,"Action, Comedy, Adventure, Giovanni Rodriguez, Giovannie Cruz, Fernando Martinez, James Gunn",1
437048,To Crack Bloggers,"Comedy, Science Fiction, Adventure, Ivan Rudskoy, Yan Gordienko, Pavel Rassomakhin, Maksim Sveshnikov",4
437068,A Taxi Driver,"Action, Drama, History, Jeong Seok-yong, Jeon Hye-jin, Heo Jeong-do, Jang Hoon",3
437103,1987: When the Day Comes,"Drama, History, Thriller, Park Hee-soon, Han Jun-woo, Hwang Sung-joon, Jang Joon-hwan",3
437109,The Villainess,"Action, Crime, Drama, Thriller, Yoon Jin-young, Son Min-ji, Ji Dae-han, Jung Byung-gil",2
437113,Khooni Panja,"Horror, Jagdeep, Seema Vaz, Anil Dhawan, Vinod Talwar",3
437297,"Lord, Give Me Patience","Comedy, Eduardo Casanova, Alberto Jo Lee, Andrés Velencoso, Álvaro Díaz Lorenzo",6
437342,The First Omen,"Horror, Sônia Braga, Nicole Sorace, Eva Ras, Arkasha Stevenson",3
437543,The Monkey King 3,"Adventure, Fantasy, Action, Family, Gigi Leung Wing-Kei, Shi Shi, Kingdom Yuen King-Tan, Soi Cheang",1
437557,Blockers,"Comedy, Gina Gershon, Chad Sanborn, Noor Anna Maher, Kay Cannon",6
437583,November,"Drama, Fantasy, Romance, Horror, Taavi Eelmaa, Taimo Kõrvemaa, Ester Kuntu, Rainer Sarnet",0
437586,mid90s,"Drama, Comedy, Ryder McLaughlin, Lucas Hedges, Jax Malcolm, Jonah Hill",6
437941,The Bolshoi,"Drama, Yelena Prazdnikova, Igor Zakharkin, Alisa Freyndlikh, Valery Todorovsky",3
437962,"52Hz, I Love You","Comedy, Music, Romance, Chung-Yu Lin, Mify Chen, Anderson Cheng, Wei Te-sheng",6
438148,Minions: The Rise of Gru,"Animation, Comedy, Family, Adventure, David J. Randolph, Lucy Lawless, Steve Coogan, Kyle Balda",7
438457,The Ballad of Lefty Brown,"Western, Brian Henningsen, Emily Jones, Karlee Jane, Jared Moshé",3
438631,Dune,"Science Fiction, Adventure, Stellan Skarsgård, Oliver Ryan, Marianne Faithfull, Denis Villeneuve",4
438650,Cold Pursuit,"Action, Crime, Thriller, Comedy, Drama, Victor Zinck, Jr., Kyle Nobess, Hans Petter Moland",2
438674,Dragged Across Concrete,"Crime, Action, Thriller, Cardi Wong, Thomas Kretschmann, Patrick Dodd, S. Craig Zahler",2
438689,Siberia,"Crime, Romance, Thriller, Lindsy Baudry, Connor Peterson, James Alexander, Matthew Ross",2
438695,Sing 2,"Animation, Family, Music, Comedy, Brian T. Delaney, Remy Edgerly, Taron Egerton, Garth Jennings",7
438731,Vivegam,"Action, Thriller, Arav Chowdhary, Karunakaran, Sharat Saxena, Siva",2
438740,Salyut-7,"Action, Drama, Adventure, Pavel Derevyanko, Vladimir Matveev, Aleksandra Serebryakova, Klim Shipenko",1
438776,Take 2,"Comedy, Shawn Ho, Chen Junquan, Maxi Lim Jun Liang, Ivan Ho",6
438799,Overlord,"Horror, War, Science Fiction, Erich Redman, Tom Mothersdale, Pilou Asbæk, Julius Avery",4
438808,White Boy Rick,"Crime, Drama, Brian 'Wolfman Black' Bowman, Piper Laurie, Brian Andrus, Yann Demange",3
439000,Blockage,"Drama, Hamed Behdad, Baran Kosari, Nader Fallah, Mohsen Gharaie",3
439015,Slender Man,"Horror, Mystery, Thriller, Adrian M. Mompoint, Yohanna Perez, Gabrielle Lorthe, Sylvain White",3
439079,The Nun,"Horror, Emma Appleton, Claudia Susanu, Vera Farmiga, Corin Hardy",3
439134,No. 17 Soheila,"Drama, Family, Zahra Davoudnejad, Babak Hamidian, Mehrdad Sedighian, Mahmoud Ghaffari",3
439154,The Midwife,"Drama, Sébastien Chassagne, Mylène Demongeot, Fayçal Safi, Martin Provost",3
439601,CIA: Comrade In America,"Action, Adventure, Romance, Sujith Sankar, Karthika Muraleedharan, Siddique, Amal Neerad",1
439613,Honey Bee 2: Celebrations,"Adventure, Comedy, Kavitha Nair, Mamitha Baiju, Suresh Krishna, Lal Jr.",6
440021,Happy Death Day,"Comedy, Horror, Mystery, Missy Yager, Ramsey Anderson, Charles Aitken, Christopher Landon",6
440161,The Sisters Brothers,"Western, Drama, Comedy, Eric Colvin, Aidan O'Hare, Rebecca Root, Jacques Audiard",6
440298,Cold War,"Romance, Music, Drama, Tomasz Kot, Adam Szyszkowski, Jeanne Balibar, Paweł Pawlikowski",0
440374,The Summit,"Drama, Thriller, Paulina García, Luis Herrera, Érica Rivas, Santiago Mitre",3
440454,Luckunnodu,"Comedy, Action, Raghu Babu, Meena Vasu, Posani Krishna Murali, Raaja Kiran",6
440471,Escape Plan 2: Hades,"Action, Thriller, Crime, Mystery, Science Fiction, Eric Bendross, Huang Xiaoming, 50 Cent, Steven C. Miller",2
440472,The Upside,"Comedy, Drama, Julianna Margulies, Nikki Corinne Thomas, Nicole Kidman, Neil Burger",6
440597,Wish Upon,"Horror, Thriller, Fantasy, Ki Hong Lee, Shannon Purser, Sean Jones, John R. Leonetti",3
440642,The Spacewalker,"Adventure, Drama, History, Thriller, Elena Panova, Evgeny Mironov, Marta Timofeeva, Dmitry Kiselev",3
440762,Jay and Silent Bob Reboot,"Comedy, Action, Adventure, Liv Banks, Kate Micucci, Joey Lauren Adams, Kevin Smith",1
440777,Female Fight Squad,"Action, Talia K. Dillingham, Briana Marin, Jeanette Samano, Miguel A. Ferrer",1
440874,Gangster,"Action, Romance, Thriller, Yash Daasguptaa, Rajat Ganguly, Mimi Chakraborty, Birsa Dasgupta",2
440913,Under the Smokey Roof,"Family, Merila Zarei, Hesam Navabsafavi, Maryam Boubani, Pouran Derakhshande",7
440916,21 Days Later,"Drama, Family, Sareh Bayat, Amir Hossein Seddigh, Hossein Sharifi, Mohammad Reza Kheradmandan",3
441130,Wolfwalkers,"Animation, Family, Adventure, Fantasy, Mags Murphy, Eva Whittaker, Clare Keating, Ross Stewart, Tomm Moore",7
441182,Godha,"Comedy, Drama, Bijukuttan, Kalesh Kannattu, Wamiqa Gabbi, Basil Joseph",6
441189,Turning Mecards W: Resurrection of the Black Mirror,"Animation, TV Movie, Yoon Ah-young, Soyeon, 강호철, Hong Heon-pyo",3
441325,Tanz der Zuckerfee,"Drama, Anna Viola Bleichenbacher, Kathrin Tamburic, Josias Bruderer, Josias Bruderer",3
441384,The Beach Bum,"Comedy, David Bennett, Matthew McConaughey, Joshua Ritter, Harmony Korine",6
441875,Toilet: A Love Story,"Comedy, Drama, Romance, Shubha Khote, Bhumi Pednekar, Sana Khaan, Shree Narayan Singh",6
441889,Secret Superstar,"Drama, Music, Monali Thakur, Raj Arjun, Manuj Sharma, Advait Chandan",3
441894,Baadshaho,"Action, Thriller, Emraan Hashmi, Esha Gupta, Vidyut Jammwal, Milan Luthria",2
441906,Jab Harry Met Sejal,"Comedy, Drama, Romance, Aanjjan Srivastav, Denis Dorokhov, Shah Rukh Khan, Imtiaz Ali",6
441909,Tiger Zinda Hai,"Action, Adventure, Thriller, Sajjad Delafrooz, Katrina Kaif, Salman Khan, Ali Abbas Zafar",1
442000,Angamaly Diaries,"Action, Comedy, Thriller, Sarath Kumar, Sreeja Das, Sreekanth Dasan, Lijo Jose Pellissery",2
442062,Goosebumps 2: Haunted Halloween,"Comedy, Fantasy, Horror, Hali J. Ross, Bryce Cass, Alex T. Hill, Ari Sandel",6
442064,Proud Mary,"Thriller, Action, Crime, Taraji P. Henson, Erik LaRay Harvey, Bo Cleary, Babak Najafi",2
442065,The Last Full Measure,"Drama, Action, War, Dalton Perrin, Christopher Plummer, Hannah Black, Todd Robinson",3
442249,The First Purge,"Action, Horror, Thriller, Chyna Layne, Kristen Solis, Naszir Nance, Gerard McMurray",2
442405,The Ghazi Attack,"Action, War, Thriller, History, Priyadarshi Pullikonda, Chiranjeevi, Rajiv Kachroo, Sankalp Reddy",2
442622,Georgettan's Pooram,"Comedy, Drama, Kalaranjini, Rajisha Vijayan, Baby, K. Biju",6
442778,The Way of All Pests,"Animation, Comedy, Mel Blanc, Arthur Davis",6
443009,"Don't Worry, He Won't Get Far on Foot","Comedy, Drama, Santina Muha, Kim Gordon, Angelique Rivera, Gus Van Sant",6
443319,Phoenix Forgotten,"Horror, Mystery, Science Fiction, James Coyle, Peter Jewitt, Cyd Strittmatter, Justin Barber",4
443329,Thirst,"Drama, War, Arina Morozova, Roman Pritula, Oleg Khamitov, Dmitry Tyurin",3
443791,Underwater,"Horror, Science Fiction, Action, Adventure, Mamoudou Athie, Jessica Henwick, Kristen Stewart, William Eubank",4
444149,Hellraiser: Judgment,"Horror, Thriller, Alexandra Harris, Jeff Fenter, Molly Nikki Anderson, Gary J. Tunnicliffe",3
444539,The Bookshop,"Drama, Jorge Suquet, Gary Piquer, Lucy Tillett, Isabel Coixet",3
445571,Game Night,"Mystery, Comedy, Crime, Jeffrey Wright, Robin Dyke, Charlotte Haynes Hazzard, Jonathan Goldstein, John Francis Daley",6
445629,Fighting with My Family,"Comedy, Mike Mizanin, Paul Robinson, Joshua Faulkner, Stephen Merchant",6
445651,The Darkest Minds,"Action, Adventure, Drama, Bruce Blackshear, Catherine Dyer, Grace DeAmicis, Jennifer Yuh Nelson",1
445840,Selfie,"Comedy, Macarena Sanz, Alicia Rubio, Javier Carramiñana, Víctor García León",6
445954,Acts of Vengeance,"Thriller, Action, Drama, Antonio Banderas, Karl Urban, Isaac Florentine, Isaac Florentine",2
446021,Bad Times at the El Royale,"Thriller, Mystery, Crime, Drama, Alvina August, Bethany Brown, Manny Jacinto, Drew Goddard",2
446101,Assassination Nation,"Thriller, Horror, Comedy, Joel McHale, Geraldine Singer, Colby Slayter, Sam Levinson",6
446159,Bacurau,"Mystery, Western, Thriller, Thomás Aquino, Charles Hodges, Márcio Fecher, Juliano Dornelles, Kleber Mendonça Filho",3
446354,The Post,"Drama, History, Sasha Spielberg, Walter Brandes, Gary Galone, Steven Spielberg",3
446696,Life Itself,"Drama, Romance, Bryant Carroll, Laia Costa, Caridad Montanez, Dan Fogelman",0
446791,All the Money in the World,"Crime, History, Thriller, Mark Wahlberg, Nicolas Vaporidis, Nicola Di Chio, Ridley Scott",2
446807,The Girl in the Spider's Web,"Action, Crime, Thriller, Amalia Holm Bjelke, LaKeith Stanfield, Steffen Jung, Fede Álvarez",2
446893,Trolls World Tour,"Family, Animation, Comedy, Fantasy, Adventure, Music, Christopher Mintz-Plasse, George Clinton, Kelly Clarkson, Walt Dohrn",7
446894,Smallfoot,"Family, Animation, Adventure, Fantasy, Comedy, Joel McCrary, Justin Roiland, Jonathan Kite, Karey Kirkpatrick",7
447076,Adrift,"Adventure, Drama, Thriller, Afonso Pimentel, Catarina Gouveia, Dalila Carmo, Sérgio Graciano",3
447200,Skyscraper,"Action, Thriller, Adventure, Pablo Schreiber, Sean Kohnke, Allen Keng, Rawson Marshall Thurber",1
447273,Snow White,"Family, Fantasy, Misa Koide, Jason Kravits, Freya Mitchell, Marc Webb",7
447277,The Little Mermaid,"Adventure, Family, Fantasy, Romance, Charlotte Wilmott, Cameron Valentina, Yasmin Harrison, Rob Marshall",7
447332,A Quiet Place,"Horror, Drama, Science Fiction, Noah Jupe, Cade Woodward, John Krasinski, John Krasinski",3
447365,Guardians of the Galaxy Vol. 3,"Science Fiction, Adventure, Action, Comedy, Maria Bakalova, Candi VandiZandi, Grecia Balboa, James Gunn",4
447404,Pokémon Detective Pikachu,"Action, Adventure, Fantasy, Justice Smith, Kotaro Watanabe, Ikue Otani, Rob Letterman",1
447553,Restricted Area - Baron Palace,"Thriller, Horror, mohamed fikry, yasmine omar, sara nakhla, mohamed fikry",3
447665,Kickboxer: Retaliation,"Action, Drama, Brian Blu, Roy Nelson, Alain Moussi, Dimitri Logothetis",3
447856,Pad Man,"Comedy, Drama, Riva Bubber, Jyoti Subhash, Sonam Kapoor Ahuja, R. Balki",6
448119,Dolittle,"Family, Comedy, Fantasy, Adventure, David Sheinkopf, Kasia Smutniak, Samson Kayo, Stephen Gaghan",7
448779,The Jungle Bunch,"Adventure, Comedy, Family, Animation, Céline Monsarrat, Emmanuel Curtil, Richard Darbois, David Alaux",7
449176,"Love, Simon","Comedy, Drama, Romance, Nancy De Mayo, Miles Heizer, Nick Robinson, Greg Berlanti",6
449262,Çalgı Çengi: İkimiz,"Comedy, Ayhan Taş, Ahmet Kural, Sinan Alkan, Selçuk Aydemir",6
449350,Expendable Assets,"Fantasy, Adventure, History, Ted McGinley, Annika Pampel, Jake Busey, Tino Struckmann",1
449443,Den of Thieves,"Action, Crime, Thriller, Stefanos Miltsakakis, Tomu Osborne, Vincent Lee Alston, Christian Gudegast",2
449510,Machine,"Action, Romance, Comedy, Kishori Shahane, Eshan Shankar, Kiara Advani, Mustan Alibhai Burmawalla, Abbas Alibhai Burmawalla",6
449562,The Hustle,"Comedy, Crime, Anne Hathaway, Eloise Lovell Anderson, Meena Rayann, Chris Addison",6
449563,Isn't It Romantic,"Comedy, Fantasy, Romance, Jennifer Saunders, Hugh Sheridan, Joe Towne, Todd Strauss-Schulson",6
449700,My Pet Dinosaur,"Adventure, Family, Fantasy, Action, Meghan Drummond, Rowland Holmes, Stephen Davis, Matt Drummond",1
449924,Ip Man 4: The Finale,"Action, History, Drama, Zhou Xiaofei, Li Yikun, Mark Strange, Wilson Yip",3
449927,Chasing the Dragon,"Action, Crime, Thriller, Andrew Yan Hua, Anders Nelsson, Philip Keung Ho-Man, Jason Kwan, Wong Jing",2
449998,The Invincible Dragon,"Action, Crime, Thriller, Comedy, Dave Lam Ching, Max Zhang Jin, Mike Lok Kei, Fruit Chan",2
450045,Sakhavu,"Drama, Muhammad Musthafa, Nishanth Sagar, Kalabhavan Rahman, Sidhartha Siva",3
450047,Tiyaan,"Drama, Suraj Venjaramoodu, John Kokken, Shine Tom Chacko, Jiyen Krishnakumar",3
450322,The Man Who Invented Christmas,"Drama, History, Comedy, Family, Morfydd Clark, Glynis Casson, Adam Dolan, Bharat Nalluri",6
450465,Glass,"Thriller, Drama, Science Fiction, Nathan Nauroth, James McAvoy, Bruce Willis, M. Night Shyamalan",3
450720,Arif V 216,"Adventure, Comedy, Science Fiction, Zafer Algöz, Levent İntepe, Mert Fırat, Kıvanç Baruönü",4
450766,The Forgiven,"Thriller, Drama, Forest Whitaker, Osbert Solomons, Jeff Gum, Roland Joffé",3
451048,Jungle Cruise,"Fantasy, Adventure, Romualdo Castillo, Robert Tinsley, Simone Lockhart, Jaume Collet-Serra",1
451184,Wasp Network,"Drama, History, Thriller, Michael Weissenstein, Egor Viga, Nolan Guerra Fernández, Olivier Assayas",3
451436,Diary of Fireflies,"Comedy, Romance, Hồng Đào, Võ Đình Hiếu, Võ Quang Minh, Văn Công Viễn",6
451915,Beautiful Boy,"Drama, Edward Fletcher, Justin Townes Earle, Kaitlyn Dever, Felix van Groeningen",3
451945,BPM (Beats per Minute),"Drama, Saadia Bentaïeb, Rahim-Silvioli Mehdi, Yves Heck, Robin Campillo",3
451955,Double Lover,"Romance, Thriller, Drama, Dominique Reymond, Guillaume Le Pape, Jérémie Renier, François Ozon",0
452343,The Ethereal,"Drama, Horror, Afsaneh Naseri, Khosro Shakibai, Azita Lachini, Mohammad Ali Sajjadi",3
452394,Manje Bistre,"Comedy, Drama, Dilpreet Dhillon, Sardar Sohi, Karamjeet Anmol, Baljit Singh Deo",6
452416,Puthan Panam,"Action, Crime, Thriller, Niranjana Anoop, Mammootty, Baiju Santhosh, Ranjith",2
452557,Wolf Warrior 2,"War, Action, Thriller, Yu Nan, Shi Zhaoqi, Wei Qing, Wu Jing",2
452737,Foreign Prayer,"History, Drama, Oleksandr Melnyk, Andrian Zwicker, Serhii Detiuk, Akhtem Seitablaiev",3
452773,"Tad, the Lost Explorer, and the Secret of King Midas","Animation, Adventure, Comedy, Family, Roser Batalla, Rafael Calvo, Michelle Jenner, David Alonso, Enrique Gato",7
452832,Serenity,"Thriller, Mystery, Drama, Anne Hathaway, Djimon Hounsou, Kenneth Fok, Steven Knight",3
453191,The Big Bad Fox and Other Tales,"Family, Animation, Comedy, Jean-Loup Horwitz, Antoine Schoumsky, Christophe Lemoine, Benjamin Renner, Patrick Imbert",7
453201,The 15:17 to Paris,"Drama, Thriller, Camden Haydon, Irene White, Matt J. Thompson, Clint Eastwood",3
453354,Ava,"Drama, Paul Meulins, Tamara Cano, Daouda Diakhaté, Léa Mysius",3
